,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,17.473977443589003,17.93243906671848,17.016452529502242,16.681762883856525,22.583445867067237,20.920252080310366,18.844279501756354,13.716424355828712,13.637060451242867,13.994100714082608
1911-1920,17.473977443589003,0.0,15.515121210340302,15.728486768527011,16.460567279631114,20.145853787747807,20.333592769958354,15.960789489352186,11.581458488071418,11.549518348875685,13.014286818805191
1921-1930,17.93243906671848,15.515121210340302,0.0,16.174943341375975,17.298629714557535,22.694983671729627,20.182038031115997,17.27554702370307,12.620461709901024,12.773179121898904,13.842927199564057
1931-1940,17.016452529502242,15.728486768527011,16.174943341375975,0.0,16.629741320665104,20.240603274075042,19.237589875501058,16.191456621832522,11.739350426780389,11.867116635636396,12.310326501303512
1941-1950,16.681762883856525,16.460567279631114,17.298629714557535,16.629741320665104,0.0,21.463954271634577,20.775668539989937,17.230811204625816,12.236575440615141,12.227545462740755,13.699666728084859
1961-1970,22.583445867067237,20.145853787747807,22.694983671729627,20.240603274075042,21.463954271634577,0.0,25.35453958839134,22.229273759713564,18.449673351270086,18.47100255024097,19.103240975873202
1971-1980,20.920252080310366,20.333592769958354,20.182038031115997,19.237589875501058,20.775668539989937,25.35453958839134,0.0,18.72040819179053,17.050481495822797,16.260455276485843,17.554939597050108
1981-1990,18.844279501756354,15.960789489352186,17.27554702370307,16.191456621832522,17.230811204625816,22.229273759713564,18.72040819179053,0.0,12.801445285323819,12.295351984427246,13.589295785114105
1991-2000,13.716424355828712,11.581458488071418,12.620461709901024,11.739350426780389,12.236575440615141,18.449673351270086,17.050481495822797,12.801445285323819,0.0,4.876413434835321,7.782424053615983
2001-2010,13.637060451242867,11.549518348875685,12.773179121898904,11.867116635636396,12.227545462740755,18.47100255024097,16.260455276485843,12.295351984427246,4.876413434835321,0.0,7.480945850761748
2011-2018,13.994100714082608,13.014286818805191,13.842927199564057,12.310326501303512,13.699666728084859,19.103240975873202,17.554939597050108,13.589295785114105,7.782424053615983,7.480945850761748,0.0
