,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.419,0.015,0.187,0.968,0.88,0.178,0.637,0.138,0.104,0.537,0.183
1911-1920,0.419,0.0,0.001,0.074,0.083,0.663,0.04,0.094,0.079,0.007,0.365,0.052
1921-1930,0.015,0.001,0.0,0.383,0.043,0.033,0.312,0.092,0.298,0.008,0.462,0.316
1931-1940,0.187,0.074,0.383,0.0,0.275,0.314,0.714,0.234,0.802,0.119,0.658,0.802
1941-1950,0.968,0.083,0.043,0.275,0.0,0.702,0.379,0.684,0.334,0.109,0.593,0.337
1951-1960,0.88,0.663,0.033,0.314,0.702,0.0,0.457,0.478,0.494,0.098,0.551,0.403
1961-1970,0.178,0.04,0.312,0.714,0.379,0.457,0.0,0.367,0.888,0.343,0.784,0.657
1971-1980,0.637,0.094,0.092,0.234,0.684,0.478,0.367,0.0,0.484,0.299,0.626,0.363
1981-1990,0.138,0.079,0.298,0.802,0.334,0.494,0.888,0.484,0.0,0.15,0.971,0.728
1991-2000,0.104,0.007,0.008,0.119,0.109,0.098,0.343,0.299,0.15,0.0,0.382,0.231
2001-2010,0.537,0.365,0.462,0.658,0.593,0.551,0.784,0.626,0.971,0.382,0.0,0.862
2011-2018,0.183,0.052,0.316,0.802,0.337,0.403,0.657,0.363,0.728,0.231,0.862,0.0
